Province;Name;ID;Date;TemperatureMax;TemperatureMin;TemperatureMean;Direction;Racha;Sun;PresMaxima;PresMinima
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-13;22,4;18,7;20,6;34;7,2;0,0;1019,9;1017,6
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-14;23,7;17,4;20,6;02;9,2;0,3;1020,4;1018,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-15;25,0;16,4;20,7;04;10,8;6,1;1020,0;1018,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-16;28,5;15,0;21,8;99;8,3;13,0;1019,2;1013,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-17;38,4;17,8;28,1;31;9,7;8,9;1013,9;1004,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-18;34,9;19,0;27,0;17;10,8;7,4;1008,7;1004,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-19;26,7;18,7;22,7;30;11,7;2,9;1012,9;1006,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-20;20,2;15,9;18,0;32;7,8;0,0;1014,8;1012,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-21;20,7;15,1;17,9;32;7,2;0,0;1012,2;1009,9
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-22;26,0;13,6;19,8;33;10,8;4,4;1017,6;1010,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-23;24,8;16,2;20,5;30;9,2;8,8;1018,0;1016,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-24;21,9;17,3;19,6;31;12,8;0,1;1020,5;1016,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-25;21,6;15,6;18,6;27;8,9;1,6;1019,7;1015,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-26;25,8;13,9;19,8;31;8,3;11,0;1017,5;1012,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-27;28,1;14,4;21,2;33;9,2;9,9;1013,9;1011,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-28;26,6;18,3;22,4;99;8,3;1,0;1014,7;1012,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-07-29;29,9;16,8;23,4;04;8,3;12,6;1013,8;1008,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-02;28,2;16,0;22,1;99;9,2;10,1;1015,6;1013,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-03;29,6;16,3;23,0;33;11,7;11,4;1015,2;1013,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-04;31,5;20,1;25,8;03;9,7;10,1;1014,4;1012,6
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-05;23,2;17,7;20,4;32;8,9;0,0;1019,8;1013,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-06;23,2;16,8;20,0;03;9,2;4,5;1020,0;1015,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-07;25,2;16,8;21,0;32;15,0;3,0;1015,2;1009,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-08;21,1;15,7;18,4;32;13,9;1,6;1016,8;1013,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-09;21,2;14,4;17,8;31;13,9;2,8;1021,8;1014,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-10;20,9;13,9;17,4;31;11,4;1,5;1023,3;1021,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-11;22,2;13,0;17,6;99;7,8;9,8;1022,8;1020,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-12;26,0;11,1;18,6;99;9,2;12,7;1021,1;1018,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-13;25,4;13,5;19,4;99;7,8;7,0;1018,7;1012,9
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-14;37,2;15,0;26,1;99;10,8;8,9;1013,3;1005,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-15;22,5;19,3;20,9;99;7,2;0,0;1018,1;1012,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-16;26,8;17,3;22,0;99;7,2;10,0;1018,8;1016,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-17;27,5;15,3;21,4;33;8,3;12,4;1017,7;1014,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-18;24,6;17,5;21,0;99;7,2;1,8;1018,9;1014,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-19;24,8;14,3;19,6;99;8,3;5,5;1022,2;1018,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-20;26,1;12,7;19,4;04;8,9;12,2;1022,0;1018,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-21;34,3;13,0;23,6;28;8,6;12,6;1018,4;1007,6
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-22;28,2;18,6;23,4;34;9,7;10,7;1015,2;1007,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-23;26,0;18,0;22,0;02;7,2;1,6;1015,0;1012,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-24;28,1;19,3;23,7;35;7,8;3,0;1013,9;1010,9
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-25;27,6;17,8;22,7;29;8,3;4,7;1013,2;1010,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-26;31,0;19,2;25,1;99;8,3;4,3;1011,7;1008,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-27;28,5;18,5;23,5;11;10,8;0,4;1013,4;1007,9
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-28;27,7;18,0;22,8;21;10,8;0,0;1011,9;1008,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-08-29;29,9;16,6;23,2;29;9,2;8,3;1010,8;1008,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-02;23,9;13,0;18,4;99;7,8;9,1;1021,8;1015,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-03;27,3;14,6;21,0;34;7,2;4,7;1015,3;1008,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-04;24,6;16,2;20,4;35;9,2;3,0;1016,5;1009,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-05;26,5;15,2;20,8;31;7,8;6,1;1022,1;1016,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-06;21,7;15,7;18,7;99;6,1;0,0;1023,6;1021,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-07;22,4;15,2;18,8;36;7,2;1,4;1021,2;1016,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-08;24,1;12,3;18,2;34;8,9;9,6;1016,1;1005,6
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-09;20,5;13,8;17,2;32;18,1;2,6;1009,1;1004,9
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-10;21,5;13,7;17,6;99;13,3;1,9;1012,2;1008,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-11;21,8;15,3;18,6;32;14,4;1,4;1013,3;1008,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-12;22,5;15,0;18,8;36;8,6;3,7;1017,5;1012,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-13;24,9;14,1;19,5;99;8,9;9,0;1017,7;1014,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-14;20,7;11,9;16,3;35;16,1;2,3;1020,9;1014,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-15;17,1;10,3;13,7;99;8,9;2,3;1016,7;1013,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-16;17,1;10,5;13,8;99;10,3;2,5;1014,2;1011,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-17;20,7;10,0;15,4;33;10,8;2,5;1015,2;1012,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-18;18,2;13,8;16,0;23;5,0;0,2;1020,1;1013,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-19;20,8;10,6;15,7;34;7,2;7,9;1021,9;1020,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-20;25,5;8,6;17,0;99;6,1;10,6;1020,2;1012,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-21;23,0;10,7;16,8;34;8,9;5,7;1017,1;1012,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-22;17,6;14,8;16,2;30;5,8;0,0;1019,2;1016,6
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-23;30,7;13,7;22,2;99;9,7;10,5;1017,0;1011,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-24;26,5;13,6;20,0;31;10,8;9,8;1016,9;1012,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-25;21,7;15,0;18,4;32;13,9;1,1;1019,6;1015,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-26;23,4;13,5;18,4;04;10,3;6,0;1019,1;1015,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-27;27,9;12,1;20,0;30;8,9;10,4;1017,1;1013,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-28;31,9;13,1;22,5;99;7,8;10,0;1017,2;1014,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-09-29;26,8;14,4;20,6;33;9,7;8,3;1018,9;1016,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-02;22,3;18,1;20,2;03;5,8;0,0;1022,1;1018,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-03;23,4;17,3;20,4;34;5,8;0,6;1020,9;1018,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-04;27,3;15,5;21,4;99;7,2;8,7;1019,9;1016,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-05;21,8;17,6;19,7;99;7,8;0,0;1022,1;1018,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-06;18,7;11,2;15,0;31;7,2;0,0;1023,5;1020,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-07;20,9;9,7;15,3;03;9,2;8,9;1022,9;1018,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-08;23,2;7,3;15,2;30;6,7;10,5;1019,7;1017,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-09;23,7;8,2;16,0;99;6,7;10,4;1019,4;1016,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-10;23,9;9,1;16,5;99;5,8;9,4;1018,2;1014,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-11;25,8;11,0;18,4;99;8,3;9,0;1020,9;1013,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-12;26,5;10,9;18,7;99;5,8;9,2;1021,4;1018,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-13;24,4;13,5;19,0;32;7,8;6,4;1021,2;1018,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-14;31,7;15,5;23,6;99;8,9;9,5;1020,8;1015,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-15;31,5;22,2;26,8;99;12,8;6,0;1018,0;1014,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-16;28,5;15,1;21,8;20;13,9;8,2;1019,2;1013,9
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-17;26,8;14,1;20,4;14;9,7;3,9;1016,0;1006,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-18;18,8;12,9;15,8;32;8,9;0,0;1006,7;1004,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-19;22,6;12,1;17,4;99;6,1;6,6;1010,4;1005,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-20;25,9;14,6;20,2;22;11,7;7,4;1012,9;1010,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-21;25,1;14,8;20,0;34;21,1;0,0;1024,2;1011,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-22;16,4;10,4;13,4;32;11,7;0,2;1026,0;1023,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-23;22,2;8,6;15,4;10;6,1;9,5;1024,6;1021,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-24;28,5;8,4;18,4;29;7,2;9,6;1022,3;1015,9
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-25;28,0;9,4;18,7;99;6,7;9,3;1018,8;1016,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-26;23,9;11,8;17,8;99;8,3;9,4;1026,6;1017,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-27;20,2;10,2;15,2;02;7,8;0,0;1028,6;1026,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-28;19,2;9,1;14,2;99;6,7;0,2;1028,2;1024,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-10-29;15,6;8,1;11,8;02;5,8;0,1;1025,1;1020,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-02;24,3;15,1;19,7;99;11,7;6,0;1012,6;1009,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-03;23,9;11,1;17,5;27;10,8;6,2;1009,3;1005,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-04;18,7;9,3;14,0;34;12,8;0,1;1014,4;1005,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-05;14,5;10,1;12,3;35;14,4;0,7;1022,7;1014,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-06;14,4;8,3;11,4;99;10,8;1,8;1023,5;1020,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-07;15,9;4,4;10,2;32;14,4;7,4;1020,2;1016,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-08;11,0;5,7;8,4;33;15,0;0,0;1024,1;1019,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-09;14,5;6,2;10,4;34;9,2;2,4;1026,7;1023,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-10;15,3;8,3;11,8;32;13,9;0,0;1028,0;1024,9
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-11;16,0;12,0;14,0;31;10,8;0,1;1027,1;1021,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-12;17,1;11,8;14,4;32;13,9;0,0;1021,7;1016,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-13;13,5;5,7;9,6;04;12,5;2,6;1023,3;1018,9
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-14;13,0;3,4;8,2;05;8,9;7,7;1023,5;1020,6
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-15;15,8;1,3;8,6;09;4,7;7,8;1020,6;1015,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-16;17,8;2,5;10,2;08;4,7;0,0;1020,0;1015,6
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-17;16,9;3,7;10,3;99;6,1;6,6;1020,5;1018,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-18;16,3;4,3;10,3;36;6,7;3,0;1021,1;1019,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-19;16,5;3,9;10,2;09;6,1;7,0;1022,2;1019,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-20;21,1;2,8;12,0;07;6,7;7,8;1021,0;1016,0
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-21;21,3;4,2;12,8;18;9,2;8,7;1017,6;1011,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-22;23,5;7,3;15,4;20;15,0;7,7;1011,1;1002,6
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-23;23,2;17,8;20,5;99;17,5;1,1;1009,7;1003,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-24;22,0;12,2;17,1;22;10,3;0,0;1013,5;1009,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-25;13,3;6,3;9,8;99;9,2;0,1;1026,4;1013,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-26;12,5;5,3;8,9;99;4,2;2,8;1029,5;1026,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-27;12,1;2,9;7,5;99;5,8;1,6;1027,9;1019,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-28;14,8;1,3;8,0;31;10,3;3,1;1019,3;1008,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-11-29;9,7;5,1;7,4;29;10,3;0,5;1012,7;1006,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-02;9,4;2,8;6,1;02;15,3;1,3;1025,4;1019,2
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-03;6,6;0,7;3,6;10;5,0;0,0;1029,2;1025,4
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-04;12,7;5,5;9,1;07;4,7;1,0;1034,0;1029,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-05;12,5;1,6;7,0;13;6,7;7,0;1033,7;1030,6
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-06;14,9;-0,2;7,4;99;4,2;8,2;1030,6;1025,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-07;15,3;3,3;9,3;21;7,2;1,5;1025,9;1020,9
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-08;10,8;8,6;9,7;03;8,9;0,0;1024,2;1020,7
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-09;14,1;7,1;10,6;21;12,5;0,1;1023,9;1010,1
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-10;19,8;10,7;15,2;23;24,2;0,0;1010,2;975,8
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-11;12,6;6,1;9,4;29;16,4;1,6;1003,5;979,3
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-12;9,7;2,8;6,2;99;8,9;2,7;1018,1;1003,5
BIZKAIA;BILBAO AEROPUERTO;1082;2017-12-13;14,9;3,7;9,3;25;14,4;0,4;1017,8;1012,9
